,Unnamed: 0,video,audio,label,center,Prediction
17506,17506,speaker059_0003,speaker059_0003,1,79,1
17507,17507,speaker076_0003,speaker076_0004,0,21,0
17508,17508,speaker199_0002,speaker199_0002,1,23,1
17509,17509,speaker310_0003,speaker310_0003,1,28,1
17510,17510,speaker127_0001,speaker127_0005,0,85,0
17511,17511,speaker016_0000,speaker016_0005,0,57,0
17512,17512,speaker062_0001,speaker062_0001,0,37,0
17513,17513,speaker313_0005,speaker313_0005,1,56,1
17514,17514,speaker199_0003,speaker199_0003,1,24,1
17515,17515,speaker049_0061,speaker049_0061,0,23,0
17516,17516,speaker224_0001,speaker224_0031,0,118,0
17517,17517,speaker110_0000,speaker139_0014,0,14,0
17518,17518,speaker270_0002,speaker270_0006,0,115,0
17519,17519,speaker052_0009,speaker052_0009,1,41,1
17520,17520,speaker106_0004,speaker073_0000,0,18,0
17521,17521,speaker296_0005,speaker296_0005,1,62,1
17522,17522,speaker264_0004,speaker264_0004,1,70,0
17523,17523,speaker143_0013,speaker143_0013,1,39,1
17524,17524,speaker166_0010,speaker166_0010,1,120,1
17525,17525,speaker077_0004,speaker077_0004,1,31,1
17526,17526,speaker314_0009,speaker314_0009,1,10,1
17527,17527,speaker302_0001,speaker302_0001,1,55,1
17528,17528,speaker306_0003,speaker306_0003,0,158,0
17529,17529,speaker148_0000,speaker316_0003,0,15,0
17530,17530,speaker005_0014,speaker005_0006,0,82,0
17531,17531,speaker246_0000,speaker166_0006,0,18,0
17532,17532,speaker106_0004,speaker106_0004,1,0,1
17533,17533,speaker164_0003,speaker164_0006,0,14,0
17534,17534,speaker006_0010,speaker006_0010,1,40,1
17535,17535,speaker049_0021,speaker049_0021,1,21,1
17536,17536,speaker191_0010,speaker191_0010,1,40,1
17537,17537,speaker152_0008,speaker152_0006,0,23,0
17538,17538,speaker274_0004,speaker274_0004,1,109,1
17539,17539,speaker299_0003,speaker299_0003,0,199,0
17540,17540,speaker146_0002,speaker146_0000,0,102,0
17541,17541,speaker197_0003,speaker197_0003,1,52,1
17542,17542,speaker073_0000,speaker073_0000,1,172,1
17543,17543,speaker319_0002,speaker319_0001,0,148,0
17544,17544,speaker198_0004,speaker198_0004,1,41,1
17545,17545,speaker112_0001,speaker112_0001,1,1,1
17546,17546,speaker262_0000,speaker141_0003,0,35,0
17547,17547,speaker197_0002,speaker197_0002,0,21,0
17548,17548,speaker298_0008,speaker298_0008,0,89,0
17549,17549,speaker040_0000,speaker040_0007,0,13,0
17550,17550,speaker141_0005,speaker141_0005,1,15,1
17551,17551,speaker152_0000,speaker152_0000,1,18,1
17552,17552,speaker272_0000,speaker272_0000,1,0,1
17553,17553,speaker057_0001,speaker057_0001,1,98,1
17554,17554,speaker069_0001,speaker069_0001,0,140,0
17555,17555,speaker074_0009,speaker074_0009,1,80,1
17556,17556,speaker278_0000,speaker056_0001,0,51,0
17557,17557,speaker046_0001,speaker046_0001,1,24,1
17558,17558,speaker185_0009,speaker185_0009,1,59,1
17559,17559,speaker313_0007,speaker313_0000,0,71,0
17560,17560,speaker004_0037,speaker004_0037,1,128,1
17561,17561,speaker106_0004,speaker106_0004,1,7,1
17562,17562,speaker138_0015,speaker138_0015,0,54,0
17563,17563,speaker134_0000,speaker134_0000,0,17,0
17564,17564,speaker111_0005,speaker111_0005,1,22,1
17565,17565,speaker257_0005,speaker257_0009,0,91,0
17566,17566,speaker069_0002,speaker069_0002,1,25,0
17567,17567,speaker059_0004,speaker059_0004,1,55,1
17568,17568,speaker014_0017,speaker014_0017,0,115,0
17569,17569,speaker302_0002,speaker302_0003,0,40,0
17570,17570,speaker127_0002,speaker127_0002,1,35,1
17571,17571,speaker299_0002,speaker135_0000,0,11,0
17572,17572,speaker191_0029,speaker191_0029,0,42,0
17573,17573,speaker321_0001,speaker321_0001,1,131,1
17574,17574,speaker059_0004,speaker059_0004,1,46,1
17575,17575,speaker040_0002,speaker040_0003,0,0,0
17576,17576,speaker169_0003,speaker169_0003,0,3,0
17577,17577,speaker048_0014,speaker048_0014,0,92,0
17578,17578,speaker298_0002,speaker287_0003,0,109,0
17579,17579,speaker242_0001,speaker242_0001,0,5,0
17580,17580,speaker055_0031,speaker055_0031,1,127,1
17581,17581,speaker201_0006,speaker201_0006,0,162,0
17582,17582,speaker166_0016,speaker166_0016,1,75,1
17583,17583,speaker134_0003,speaker278_0001,0,43,0
17584,17584,speaker328_0002,speaker328_0001,0,23,0
17585,17585,speaker049_0016,speaker049_0006,0,42,0
17586,17586,speaker257_0008,speaker257_0003,0,13,0
17587,17587,speaker264_0005,speaker272_0000,0,38,0
17588,17588,speaker297_0005,speaker297_0005,1,86,1
17589,17589,speaker278_0000,speaker278_0001,0,43,0
17590,17590,speaker188_0001,speaker188_0001,1,23,1
17591,17591,speaker143_0001,speaker143_0001,0,15,0
17592,17592,speaker113_0000,speaker113_0000,1,4,1
17593,17593,speaker242_0003,speaker242_0003,1,25,1
17594,17594,speaker290_0000,speaker290_0000,0,42,0
17595,17595,speaker127_0000,speaker127_0000,1,56,1
17596,17596,speaker218_0009,speaker218_0000,0,217,0
17597,17597,speaker208_0015,speaker208_0015,1,46,1
17598,17598,speaker046_0006,speaker046_0006,0,19,0
17599,17599,speaker274_0013,speaker274_0013,1,46,1
17600,17600,speaker145_0007,speaker145_0007,1,23,1
17601,17601,speaker047_0020,speaker102_0000,0,5,0
17602,17602,speaker143_0011,speaker143_0011,1,50,1
17603,17603,speaker057_0037,speaker057_0037,1,28,1
17604,17604,speaker155_0000,speaker155_0000,0,20,0
17605,17605,speaker071_0001,speaker273_0000,0,15,0
17606,17606,speaker300_0000,speaker300_0000,1,57,1
17607,17607,speaker139_0012,speaker139_0012,1,33,1
17608,17608,speaker282_0012,speaker282_0012,0,24,0
17609,17609,speaker106_0002,speaker106_0002,1,53,1
17610,17610,speaker303_0005,speaker303_0005,1,22,1
17611,17611,speaker235_0000,speaker235_0002,0,4,0
17612,17612,speaker141_0002,speaker141_0003,0,0,0
17613,17613,speaker228_0001,speaker228_0001,0,20,0
17614,17614,speaker274_0011,speaker274_0003,0,27,0
17615,17615,speaker148_0000,speaker148_0001,0,5,0
17616,17616,speaker040_0010,speaker040_0010,0,228,0
17617,17617,speaker092_0001,speaker092_0001,1,23,1
17618,17618,speaker112_0001,speaker112_0001,1,87,1
17619,17619,speaker061_0038,speaker061_0064,0,127,0
17620,17620,speaker092_0000,speaker092_0000,1,3,1
17621,17621,speaker018_0021,speaker018_0021,0,91,0
17622,17622,speaker127_0002,speaker090_0000,0,23,0
17623,17623,speaker267_0001,speaker016_0000,0,3,0
17624,17624,speaker283_0003,speaker283_0003,1,14,1
17625,17625,speaker193_0002,speaker193_0002,0,27,0
17626,17626,speaker311_0000,speaker311_0000,0,46,0
17627,17627,speaker005_0018,speaker005_0018,1,59,1
17628,17628,speaker193_0002,speaker193_0002,1,54,1
17629,17629,speaker263_0000,speaker106_0004,0,44,0
17630,17630,speaker191_0029,speaker287_0003,0,18,0
17631,17631,speaker258_0012,speaker258_0012,1,41,1
17632,17632,speaker095_0000,speaker143_0004,0,128,0
17633,17633,speaker094_0018,speaker094_0017,0,0,0
17634,17634,speaker094_0009,speaker118_0000,0,32,0
17635,17635,speaker094_0004,speaker094_0004,0,59,0
17636,17636,speaker166_0015,speaker166_0015,1,38,1
17637,17637,speaker191_0000,speaker191_0000,1,29,1
17638,17638,speaker103_0002,speaker103_0005,0,20,0
17639,17639,speaker204_0002,speaker204_0002,1,21,1
17640,17640,speaker049_0029,speaker049_0029,1,44,1
17641,17641,speaker256_0003,speaker256_0002,0,15,0
17642,17642,speaker166_0000,speaker166_0000,1,34,0
17643,17643,speaker302_0003,speaker302_0002,0,126,0
17644,17644,speaker257_0010,speaker257_0010,1,63,0
17645,17645,speaker303_0004,speaker303_0004,1,22,1
17646,17646,speaker328_0004,speaker328_0005,0,5,0
17647,17647,speaker046_0000,speaker201_0010,0,9,0
17648,17648,speaker127_0000,speaker127_0000,1,24,1
17649,17649,speaker196_0000,speaker196_0000,0,17,0
17650,17650,speaker208_0019,speaker208_0019,1,97,0
17651,17651,speaker283_0000,speaker283_0000,1,92,1
17652,17652,speaker006_0011,speaker006_0011,1,22,1
17653,17653,speaker295_0000,speaker295_0000,1,42,1
17654,17654,speaker145_0000,speaker290_0001,0,43,0
17655,17655,speaker049_0069,speaker049_0069,1,18,0
17656,17656,speaker074_0017,speaker074_0017,1,101,1
17657,17657,speaker073_0000,speaker073_0000,0,179,0
17658,17658,speaker314_0011,speaker249_0000,0,96,0
17659,17659,speaker314_0007,speaker314_0007,0,194,0
17660,17660,speaker066_0002,speaker066_0002,1,10,0
17661,17661,speaker103_0005,speaker103_0005,1,113,1
17662,17662,speaker297_0003,speaker297_0003,1,41,1
17663,17663,speaker230_0005,speaker230_0005,0,37,0
17664,17664,speaker309_0002,speaker309_0002,1,71,1
17665,17665,speaker298_0005,speaker298_0005,1,115,1
17666,17666,speaker230_0005,speaker230_0005,0,52,0
17667,17667,speaker199_0003,speaker199_0003,1,5,1
17668,17668,speaker247_0010,speaker150_0001,0,16,0
17669,17669,speaker014_0010,speaker014_0010,1,68,1
17670,17670,speaker285_0003,speaker285_0003,1,34,1
17671,17671,speaker103_0001,speaker103_0001,1,41,1
17672,17672,speaker290_0001,speaker290_0001,1,48,1
17673,17673,speaker164_0004,speaker164_0004,0,45,0
17674,17674,speaker095_0000,speaker109_0001,0,84,0
17675,17675,speaker016_0005,speaker016_0005,1,61,1
17676,17676,speaker257_0003,speaker257_0003,1,55,0
17677,17677,speaker139_0006,speaker139_0004,0,21,0
17678,17678,speaker274_0002,speaker274_0002,1,51,1
17679,17679,speaker150_0001,speaker110_0000,0,67,0
17680,17680,speaker052_0025,speaker052_0025,1,69,1
17681,17681,speaker148_0001,speaker148_0001,1,78,1
17682,17682,speaker300_0001,speaker300_0000,0,89,0
17683,17683,speaker302_0001,speaker004_0018,0,2,0
17684,17684,speaker283_0001,speaker283_0001,1,49,1
17685,17685,speaker184_0015,speaker184_0015,0,10,0
17686,17686,speaker159_0000,speaker159_0000,0,2,0
17687,17687,speaker224_0025,speaker224_0028,0,54,0
17688,17688,speaker210_0002,speaker210_0002,1,42,0
17689,17689,speaker110_0000,speaker110_0000,0,10,0
17690,17690,speaker059_0003,speaker059_0003,1,195,1
17691,17691,speaker185_0000,speaker185_0000,1,123,1
17692,17692,speaker268_0002,speaker268_0002,0,5,0
17693,17693,speaker302_0002,speaker302_0002,0,65,0
17694,17694,speaker283_0000,speaker283_0000,1,28,1
17695,17695,speaker319_0001,speaker319_0001,0,72,0
17696,17696,speaker076_0004,speaker273_0000,0,31,0
17697,17697,speaker207_0002,speaker207_0002,1,70,1
17698,17698,speaker314_0004,speaker314_0008,0,53,0
17699,17699,speaker234_0013,speaker234_0024,0,9,0
17700,17700,speaker196_0000,speaker196_0001,0,2,0
17701,17701,speaker138_0001,speaker138_0001,1,5,1
17702,17702,speaker068_0004,speaker068_0004,1,0,1
17703,17703,speaker047_0017,speaker047_0017,1,13,1
17704,17704,speaker049_0043,speaker049_0025,0,32,0
17705,17705,speaker066_0002,speaker207_0002,0,11,0
17706,17706,speaker247_0011,speaker056_0008,0,38,0
17707,17707,speaker189_0001,speaker189_0008,0,41,0
17708,17708,speaker274_0016,speaker274_0016,1,100,1
17709,17709,speaker313_0000,speaker313_0000,1,8,1
17710,17710,speaker257_0003,speaker257_0003,0,149,0
17711,17711,speaker314_0009,speaker314_0009,1,116,1
17712,17712,speaker189_0001,speaker189_0001,1,46,1
17713,17713,speaker094_0020,speaker094_0020,1,3,1
17714,17714,speaker257_0003,speaker257_0007,0,213,0
17715,17715,speaker187_0000,speaker185_0010,0,13,0
17716,17716,speaker246_0000,speaker246_0000,0,3,0
17717,17717,speaker155_0005,speaker155_0005,1,86,1
17718,17718,speaker076_0004,speaker076_0004,0,7,0
17719,17719,speaker256_0003,speaker256_0003,1,50,1
17720,17720,speaker197_0009,speaker197_0009,1,22,1
17721,17721,speaker264_0004,speaker264_0004,1,12,1
17722,17722,speaker310_0000,speaker310_0000,1,119,1
17723,17723,speaker103_0005,speaker103_0005,0,106,0
17724,17724,speaker014_0014,speaker014_0014,1,43,1
17725,17725,speaker113_0000,speaker069_0003,0,52,0
17726,17726,speaker247_0002,speaker247_0002,1,30,1
17727,17727,speaker300_0001,speaker300_0001,1,35,1
17728,17728,speaker092_0000,speaker092_0000,0,71,0
17729,17729,speaker109_0001,speaker210_0000,0,32,0
17730,17730,speaker300_0001,speaker164_0005,0,32,0
17731,17731,speaker270_0008,speaker270_0008,1,153,1
17732,17732,speaker057_0002,speaker057_0002,1,19,1
17733,17733,speaker141_0005,speaker141_0000,0,49,0
17734,17734,speaker092_0002,speaker092_0002,1,259,1
17735,17735,speaker316_0003,speaker316_0001,0,30,0
17736,17736,speaker273_0001,speaker080_0000,0,147,0
17737,17737,speaker232_0001,speaker146_0002,0,43,0
17738,17738,speaker204_0002,speaker318_0001,0,39,0
17739,17739,speaker314_0008,speaker314_0008,1,49,1
17740,17740,speaker006_0012,speaker152_0009,0,71,0
17741,17741,speaker164_0005,speaker193_0004,0,30,0
17742,17742,speaker040_0011,speaker040_0011,1,98,1
17743,17743,speaker152_0008,speaker152_0008,0,24,0
17744,17744,speaker285_0001,speaker285_0001,1,15,1
17745,17745,speaker205_0001,speaker205_0001,1,37,1
17746,17746,speaker302_0003,speaker302_0003,1,78,1
17747,17747,speaker212_0011,speaker212_0003,0,74,0
17748,17748,speaker224_0021,speaker224_0021,1,124,1
17749,17749,speaker232_0003,speaker232_0000,0,54,0
17750,17750,speaker306_0001,speaker306_0001,1,183,1
17751,17751,speaker232_0002,speaker319_0001,0,5,0
17752,17752,speaker014_0015,speaker139_0012,0,93,0
17753,17753,speaker319_0002,speaker319_0002,1,144,1
17754,17754,speaker028_0001,speaker028_0001,1,14,1
17755,17755,speaker109_0001,speaker109_0001,0,44,0
17756,17756,speaker224_0025,speaker224_0025,1,46,1
17757,17757,speaker005_0013,speaker005_0013,1,4,1
17758,17758,speaker247_0004,speaker247_0004,1,13,1
17759,17759,speaker282_0004,speaker302_0004,0,19,0
17760,17760,speaker191_0003,speaker191_0003,0,19,0
17761,17761,speaker004_0006,speaker004_0015,0,172,0
17762,17762,speaker169_0004,speaker328_0003,0,21,0
17763,17763,speaker059_0004,speaker059_0004,0,26,0
17764,17764,speaker292_0000,speaker016_0008,0,144,0
17765,17765,speaker138_0021,speaker052_0001,0,19,0
17766,17766,speaker191_0027,speaker191_0027,1,51,1
17767,17767,speaker264_0003,speaker264_0003,1,60,1
17768,17768,speaker136_0000,speaker136_0001,0,20,0
17769,17769,speaker210_0001,speaker210_0001,0,9,0
17770,17770,speaker210_0001,speaker210_0001,1,47,1
17771,17771,speaker224_0024,speaker224_0024,1,113,1
17772,17772,speaker290_0000,speaker290_0000,1,48,1
17773,17773,speaker071_0001,speaker071_0001,1,125,1
17774,17774,speaker254_0002,speaker254_0003,0,21,0
17775,17775,speaker145_0010,speaker145_0010,1,41,1
17776,17776,speaker321_0001,speaker321_0003,0,150,0
17777,17777,speaker016_0000,speaker016_0009,0,33,0
17778,17778,speaker228_0001,speaker207_0000,0,17,0
17779,17779,speaker246_0000,speaker048_0008,0,61,0
17780,17780,speaker278_0001,speaker278_0001,1,21,1
17781,17781,speaker295_0001,speaker295_0001,1,105,1
17782,17782,speaker090_0000,speaker090_0000,1,55,1
17783,17783,speaker201_0012,speaker159_0000,0,6,0
17784,17784,speaker103_0004,speaker103_0004,1,13,1
17785,17785,speaker168_0002,speaker168_0002,1,19,1
17786,17786,speaker280_0000,speaker280_0001,0,17,0
17787,17787,speaker118_0000,speaker118_0000,1,65,1
17788,17788,speaker164_0000,speaker164_0002,0,0,0
17789,17789,speaker313_0003,speaker313_0003,1,52,1
17790,17790,speaker302_0004,speaker302_0004,0,5,0
17791,17791,speaker201_0015,speaker201_0006,0,69,0
17792,17792,speaker283_0003,speaker283_0003,1,65,1
17793,17793,speaker139_0013,speaker139_0009,0,5,0
17794,17794,speaker146_0001,speaker146_0000,0,32,0
17795,17795,speaker258_0014,speaker258_0014,0,157,0
17796,17796,speaker135_0001,speaker135_0000,0,2,0
17797,17797,speaker048_0003,speaker048_0009,0,112,1
17798,17798,speaker309_0005,speaker309_0004,0,29,0
17799,17799,speaker306_0003,speaker306_0003,0,72,0
17800,17800,speaker039_0001,speaker039_0001,1,45,1
17801,17801,speaker005_0004,speaker005_0004,1,6,1
17802,17802,speaker047_0005,speaker047_0005,1,5,1
17803,17803,speaker311_0001,speaker311_0001,0,49,0
17804,17804,speaker149_0000,speaker149_0000,1,2,1
17805,17805,speaker102_0000,speaker102_0000,0,47,0
17806,17806,speaker287_0003,speaker287_0003,1,82,1
17807,17807,speaker314_0008,speaker314_0011,0,153,0
17808,17808,speaker299_0006,speaker299_0006,1,40,1
17809,17809,speaker199_0005,speaker187_0000,0,61,0
17810,17810,speaker103_0006,speaker103_0006,1,27,1
17811,17811,speaker152_0010,speaker152_0010,1,139,1
17812,17812,speaker319_0001,speaker319_0001,1,79,1
17813,17813,speaker014_0003,speaker014_0003,1,158,1
17814,17814,speaker309_0003,speaker106_0004,0,22,0
17815,17815,speaker164_0002,speaker164_0002,0,7,0
17816,17816,speaker258_0017,speaker258_0002,0,63,0
17817,17817,speaker283_0000,speaker283_0000,0,36,0
17818,17818,speaker287_0002,speaker287_0002,1,5,1
17819,17819,speaker287_0002,speaker287_0002,1,17,1
17820,17820,speaker074_0002,speaker074_0002,0,106,0
17821,17821,speaker303_0005,speaker303_0005,1,46,1
17822,17822,speaker314_0010,speaker314_0010,1,117,1
17823,17823,speaker296_0004,speaker296_0004,1,46,1
17824,17824,speaker166_0005,speaker166_0005,1,11,1
17825,17825,speaker076_0004,speaker076_0004,1,68,0
17826,17826,speaker201_0002,speaker201_0002,1,55,1
17827,17827,speaker188_0008,speaker283_0000,0,44,0
17828,17828,speaker249_0000,speaker249_0000,0,39,0
17829,17829,speaker004_0042,speaker004_0042,1,63,1
17830,17830,speaker278_0000,speaker278_0001,0,10,0
17831,17831,speaker184_0019,speaker184_0019,1,86,1
17832,17832,speaker290_0001,speaker290_0001,1,105,1
17833,17833,speaker316_0007,speaker316_0007,1,195,1
17834,17834,speaker232_0003,speaker232_0001,0,53,0
17835,17835,speaker144_0002,speaker144_0000,0,82,0
17836,17836,speaker197_0006,speaker197_0004,0,30,0
17837,17837,speaker135_0001,speaker144_0000,0,4,0
17838,17838,speaker224_0001,speaker224_0001,1,123,1
17839,17839,speaker196_0001,speaker196_0001,0,34,0
17840,17840,speaker164_0004,speaker164_0004,1,22,1
17841,17841,speaker184_0017,speaker184_0017,1,14,1
17842,17842,speaker144_0002,speaker134_0000,0,80,0
17843,17843,speaker196_0001,speaker196_0001,1,8,1
17844,17844,speaker146_0001,speaker246_0001,0,107,0
17845,17845,speaker212_0015,speaker212_0015,1,112,1
17846,17846,speaker319_0000,speaker319_0000,1,230,1
17847,17847,speaker049_0072,speaker049_0072,0,122,0
17848,17848,speaker047_0015,speaker047_0009,0,149,0
17849,17849,speaker274_0006,speaker274_0006,1,63,1
17850,17850,speaker016_0000,speaker135_0000,0,53,0
17851,17851,speaker201_0014,speaker201_0014,1,61,1
17852,17852,speaker274_0002,speaker274_0002,1,190,1
17853,17853,speaker314_0010,speaker314_0010,0,165,0
17854,17854,speaker006_0000,speaker006_0000,0,152,0
17855,17855,speaker113_0000,speaker113_0000,1,70,1
17856,17856,speaker163_0003,speaker163_0003,0,6,0
17857,17857,speaker094_0016,speaker094_0016,1,32,1
17858,17858,speaker285_0001,speaker285_0004,0,34,0
17859,17859,speaker014_0019,speaker227_0002,0,40,0
17860,17860,speaker040_0010,speaker040_0010,0,3,0
17861,17861,speaker126_0001,speaker126_0002,0,66,0
17862,17862,speaker218_0009,speaker218_0009,1,22,1
17863,17863,speaker191_0002,speaker191_0002,1,63,1
17864,17864,speaker208_0000,speaker208_0000,1,33,1
17865,17865,speaker103_0005,speaker201_0009,0,88,0
17866,17866,speaker143_0004,speaker143_0004,1,5,1
17867,17867,speaker112_0001,speaker112_0001,0,99,0
17868,17868,speaker193_0002,speaker193_0002,1,23,1
17869,17869,speaker018_0010,speaker018_0010,1,4,1
17870,17870,speaker305_0002,speaker305_0002,1,6,1
17871,17871,speaker295_0002,speaker295_0002,1,31,1
17872,17872,speaker187_0000,speaker189_0004,0,26,0
17873,17873,speaker109_0001,speaker109_0001,0,46,0
17874,17874,speaker057_0024,speaker057_0024,1,15,1
17875,17875,speaker052_0028,speaker052_0028,1,131,1
17876,17876,speaker184_0006,speaker184_0006,0,12,0
17877,17877,speaker318_0000,speaker318_0001,0,36,0
17878,17878,speaker144_0003,speaker196_0000,0,17,0
17879,17879,speaker102_0001,speaker102_0001,1,11,1
17880,17880,speaker146_0000,speaker146_0000,1,33,1
17881,17881,speaker210_0002,speaker210_0002,1,57,1
17882,17882,speaker144_0001,speaker144_0003,0,50,0
17883,17883,speaker185_0005,speaker069_0003,0,37,0
17884,17884,speaker016_0009,speaker321_0000,0,114,0
17885,17885,speaker052_0021,speaker052_0021,1,40,1
17886,17886,speaker292_0006,speaker292_0011,0,128,0
17887,17887,speaker227_0000,speaker227_0003,0,26,0
17888,17888,speaker204_0002,speaker204_0002,1,7,1
17889,17889,speaker242_0003,speaker283_0004,0,26,0
17890,17890,speaker256_0000,speaker256_0000,1,122,1
17891,17891,speaker111_0004,speaker111_0004,1,69,0
17892,17892,speaker199_0004,speaker199_0004,1,25,0
17893,17893,speaker264_0003,speaker264_0003,1,18,1
17894,17894,speaker193_0003,speaker193_0003,1,38,1
17895,17895,speaker126_0001,speaker126_0002,0,13,0
17896,17896,speaker230_0005,speaker230_0005,1,34,1
17897,17897,speaker138_0012,speaker138_0012,0,27,0
17898,17898,speaker298_0007,speaker298_0007,1,52,1
17899,17899,speaker055_0005,speaker055_0005,1,26,1
17900,17900,speaker118_0000,speaker300_0001,0,34,0
17901,17901,speaker148_0000,speaker148_0000,0,70,0
17902,17902,speaker074_0020,speaker074_0020,1,75,1
17903,17903,speaker191_0032,speaker191_0006,0,18,0
17904,17904,speaker126_0002,speaker126_0002,0,66,0
17905,17905,speaker230_0005,speaker230_0005,0,12,0
17906,17906,speaker134_0002,speaker134_0002,1,26,1
17907,17907,speaker300_0000,speaker300_0000,1,99,1
17908,17908,speaker198_0001,speaker198_0002,0,15,0
17909,17909,speaker264_0002,speaker305_0002,0,44,0
17910,17910,speaker283_0004,speaker283_0004,1,73,1
17911,17911,speaker212_0001,speaker212_0006,0,60,0
17912,17912,speaker134_0001,speaker134_0001,1,24,1
17913,17913,speaker299_0004,speaker299_0002,0,19,0
17914,17914,speaker103_0000,speaker103_0000,0,77,0
17915,17915,speaker143_0007,speaker143_0007,1,65,1
17916,17916,speaker228_0001,speaker207_0002,0,100,0
17917,17917,speaker102_0000,speaker102_0000,1,21,1
17918,17918,speaker094_0017,speaker094_0017,1,48,1
17919,17919,speaker018_0012,speaker018_0012,1,30,1
17920,17920,speaker257_0010,speaker257_0010,1,81,0
17921,17921,speaker146_0001,speaker146_0001,1,130,1
17922,17922,speaker062_0004,speaker062_0004,1,8,1
17923,17923,speaker118_0000,speaker118_0000,1,29,1
17924,17924,speaker004_0027,speaker004_0027,1,3,1
17925,17925,speaker228_0001,speaker302_0004,0,94,0
17926,17926,speaker028_0014,speaker028_0014,0,59,0
17927,17927,speaker069_0000,speaker069_0000,0,24,0
17928,17928,speaker313_0006,speaker313_0006,1,103,1
17929,17929,speaker197_0006,speaker197_0006,1,57,1
17930,17930,speaker062_0003,speaker062_0003,1,15,1
17931,17931,speaker174_0006,speaker174_0006,1,10,1
17932,17932,speaker071_0001,speaker103_0002,0,117,0
17933,17933,speaker296_0001,speaker296_0004,0,26,0
17934,17934,speaker313_0008,speaker313_0008,1,28,1
17935,17935,speaker300_0001,speaker300_0001,1,6,1
17936,17936,speaker169_0004,speaker169_0004,1,76,1
17937,17937,speaker287_0003,speaker287_0003,0,17,0
17938,17938,speaker061_0073,speaker061_0073,1,23,1
17939,17939,speaker155_0004,speaker155_0004,1,147,1
17940,17940,speaker310_0003,speaker310_0003,1,17,1
17941,17941,speaker111_0002,speaker111_0002,1,167,1
17942,17942,speaker264_0002,speaker235_0000,0,30,0
17943,17943,speaker005_0019,speaker005_0019,1,7,1
17944,17944,speaker263_0001,speaker263_0001,1,39,1
17945,17945,speaker254_0002,speaker047_0019,0,67,0
17946,17946,speaker174_0007,speaker174_0007,1,54,1
17947,17947,speaker014_0021,speaker318_0001,0,8,0
17948,17948,speaker196_0000,speaker196_0000,1,7,1
17949,17949,speaker292_0004,speaker230_0005,0,35,0
17950,17950,speaker174_0011,speaker174_0011,1,127,1
17951,17951,speaker071_0001,speaker071_0001,1,41,1
17952,17952,speaker110_0000,speaker110_0000,1,24,1
17953,17953,speaker159_0000,speaker274_0011,0,29,0
17954,17954,speaker143_0001,speaker143_0001,1,43,1
17955,17955,speaker047_0019,speaker047_0019,1,3,1
17956,17956,speaker006_0012,speaker287_0002,0,65,0
17957,17957,speaker196_0001,speaker196_0001,1,51,1
17958,17958,speaker218_0002,speaker218_0002,1,111,1
17959,17959,speaker278_0000,speaker278_0001,0,21,0
17960,17960,speaker218_0002,speaker218_0003,0,91,0
17961,17961,speaker111_0000,speaker298_0001,0,39,0
17962,17962,speaker069_0002,speaker039_0003,0,147,0
17963,17963,speaker313_0004,speaker313_0004,1,99,1
17964,17964,speaker212_0025,speaker212_0025,1,150,1
17965,17965,speaker205_0001,speaker258_0018,0,41,0
17966,17966,speaker068_0012,speaker068_0012,1,31,1
17967,17967,speaker223_0038,speaker223_0038,0,65,0
17968,17968,speaker273_0006,speaker273_0006,0,181,0
17969,17969,speaker285_0006,speaker285_0003,0,34,0
17970,17970,speaker055_0000,speaker145_0005,0,75,0
17971,17971,speaker092_0002,speaker092_0002,1,244,1
17972,17972,speaker016_0008,speaker016_0009,0,9,0
17973,17973,speaker292_0015,speaker292_0012,0,8,0
17974,17974,speaker185_0003,speaker185_0003,1,100,1
17975,17975,speaker049_0040,speaker049_0057,0,73,0
17976,17976,speaker287_0002,speaker287_0002,1,24,1
17977,17977,speaker254_0000,speaker254_0000,1,37,1
17978,17978,speaker052_0015,speaker052_0015,0,6,0
17979,17979,speaker309_0002,speaker309_0002,1,134,0
17980,17980,speaker270_0006,speaker270_0007,0,48,0
17981,17981,speaker006_0019,speaker006_0019,0,22,0
17982,17982,speaker059_0002,speaker059_0002,1,73,1
17983,17983,speaker094_0002,speaker094_0002,0,178,0
17984,17984,speaker018_0021,speaker018_0021,1,48,1
17985,17985,speaker138_0024,speaker138_0024,1,109,1
17986,17986,speaker150_0001,speaker150_0001,0,29,0
17987,17987,speaker227_0004,speaker227_0003,0,33,0
17988,17988,speaker068_0006,speaker068_0006,1,4,1
17989,17989,speaker212_0006,speaker212_0011,0,10,0
17990,17990,speaker148_0001,speaker247_0000,0,35,0
17991,17991,speaker164_0004,speaker164_0004,1,27,1
17992,17992,speaker311_0000,speaker292_0013,0,40,0
17993,17993,speaker064_0001,speaker064_0001,0,11,0
17994,17994,speaker298_0008,speaker298_0008,0,74,0
17995,17995,speaker047_0017,speaker047_0005,0,14,0
17996,17996,speaker056_0014,speaker056_0003,0,80,0
17997,17997,speaker316_0006,speaker316_0006,0,80,0
17998,17998,speaker166_0010,speaker166_0012,0,156,0
17999,17999,speaker111_0004,speaker111_0001,0,55,0
18000,18000,speaker184_0007,speaker184_0007,1,22,1
18001,18001,speaker040_0007,speaker040_0007,1,246,1
18002,18002,speaker028_0003,speaker028_0003,0,15,0
18003,18003,speaker212_0012,speaker212_0012,1,6,1
18004,18004,speaker210_0000,speaker210_0000,1,69,0
