,Unnamed: 0,video,audio,label,center,pred,posScore
15980,15980,speaker236_0000,speaker236_0000,0,41,0,0.0012235036
15981,15981,speaker260_0010,speaker260_0010,0,51,0,0.00026783647
15982,15982,speaker276_0011,speaker276_0011,1,27,1,0.9985913
15983,15983,speaker333_0002,speaker333_0002,0,15,0,0.00046200826
15984,15984,speaker244_0000,speaker322_0002,0,63,0,9.8560544e-05
15985,15985,speaker265_0001,speaker265_0001,0,2,0,0.00011166179
15986,15986,speaker030_0011,speaker030_0011,0,33,0,0.00010293437
15987,15987,speaker308_0002,speaker105_0000,0,83,0,0.0001197798
15988,15988,speaker226_0015,speaker225_0000,0,42,0,7.9565616e-05
15989,15989,speaker266_0000,speaker117_0001,0,107,0,0.00067510834
15990,15990,speaker317_0001,speaker317_0001,1,21,0,0.0321797
15991,15991,speaker161_0007,speaker161_0007,1,89,1,0.99794567
15992,15992,speaker194_0000,speaker194_0001,0,16,0,8.346028e-05
15993,15993,speaker156_0000,speaker156_0001,0,40,0,8.7743494e-05
15994,15994,speaker140_0001,speaker091_0022,0,98,0,8.715842e-05
15995,15995,speaker083_0000,speaker083_0000,1,128,1,0.8201527
15996,15996,speaker089_0000,speaker089_0000,1,67,1,0.62574947
15997,15997,speaker124_0000,speaker075_0009,0,85,1,0.5841402
15998,15998,speaker186_0011,speaker186_0011,1,8,1,0.9994627
15999,15999,speaker226_0005,speaker226_0005,1,59,1,0.93371516
16000,16000,speaker288_0014,speaker288_0014,1,59,0,0.00017202889
16001,16001,speaker054_0021,speaker054_0021,1,49,0,0.15362522
16002,16002,speaker114_0000,speaker244_0000,0,10,0,0.00030805025
16003,16003,speaker304_0015,speaker304_0000,0,183,0,0.0001203984
16004,16004,speaker043_0011,speaker186_0008,0,16,0,8.160096e-05
16005,16005,speaker248_0020,speaker248_0003,0,40,0,8.757982e-05
16006,16006,speaker202_0016,speaker202_0016,1,64,1,0.99622697
16007,16007,speaker041_0021,speaker041_0005,0,94,0,9.358358e-05
16008,16008,speaker222_0001,speaker222_0001,1,0,1,0.9993126
16009,16009,speaker182_0001,speaker182_0000,0,61,0,0.0005707152
16010,16010,speaker125_0000,speaker008_0025,0,30,0,0.0016561395
16011,16011,speaker317_0006,speaker317_0002,0,54,0,0.000116282026
16012,16012,speaker209_0004,speaker231_0000,0,79,0,0.00021232598
16013,16013,speaker078_0001,speaker078_0001,1,13,0,0.025651855
16014,16014,speaker329_0004,speaker329_0004,0,71,0,0.00024604375
16015,16015,speaker275_0023,speaker275_0023,1,25,0,0.010877971
16016,16016,speaker229_0001,speaker229_0001,0,42,0,0.0038143247
16017,16017,speaker271_0020,speaker271_0020,1,202,1,0.83370453
16018,16018,speaker288_0014,speaker288_0001,0,27,0,9.876837e-05
16019,16019,speaker255_0002,speaker255_0002,1,86,0,0.03675797
16020,16020,speaker157_0001,speaker157_0003,0,1,0,8.964734e-05
16021,16021,speaker248_0011,speaker091_0006,0,0,0,0.00014787052
16022,16022,speaker131_0000,speaker105_0000,0,55,0,0.000100443845
16023,16023,speaker334_0004,speaker312_0012,0,69,0,7.445596e-05
16024,16024,speaker099_0011,speaker239_0002,0,29,0,0.00013625126
16025,16025,speaker179_0011,speaker220_0000,0,13,0,0.00019913151
16026,16026,speaker063_0024,speaker063_0003,0,47,0,0.0112919435
16027,16027,speaker084_0000,speaker084_0000,0,52,0,0.00012306999
16028,16028,speaker021_0003,speaker021_0003,1,54,1,0.57872295
16029,16029,speaker231_0003,speaker231_0003,1,26,0,0.00061984325
16030,16030,speaker266_0000,speaker219_0006,0,43,0,8.381392e-05
16031,16031,speaker289_0002,speaker289_0002,1,63,1,0.9535848
16032,16032,speaker243_0002,speaker327_0006,0,30,0,9.580612e-05
16033,16033,speaker038_0058,speaker173_0007,0,57,0,0.00016922137
16034,16034,speaker075_0009,speaker075_0009,1,84,1,0.91361237
16035,16035,speaker312_0002,speaker312_0002,1,107,1,0.998647
16036,16036,speaker075_0005,speaker075_0005,1,80,0,0.0022323306
16037,16037,speaker277_0005,speaker277_0005,0,166,0,0.000105275925
16038,16038,speaker226_0000,speaker289_0001,0,25,0,0.0002585936
16039,16039,speaker294_0001,speaker294_0001,1,126,1,0.99875575
16040,16040,speaker153_0011,speaker153_0011,0,20,0,9.043865e-05
16041,16041,speaker070_0011,speaker070_0011,0,23,1,0.9569418
16042,16042,speaker211_0002,speaker211_0002,0,22,0,0.00022716436
16043,16043,speaker320_0005,speaker320_0005,1,169,1,0.95347035
16044,16044,speaker211_0002,speaker211_0002,1,51,0,0.05133525
16045,16045,speaker176_0000,speaker176_0000,1,76,1,0.98686576
16046,16046,speaker137_0000,speaker137_0000,1,10,1,0.99648696
16047,16047,speaker331_0001,speaker245_0001,0,27,0,0.00017310536
16048,16048,speaker229_0000,speaker229_0000,1,39,1,0.7595577
16049,16049,speaker209_0001,speaker209_0001,1,149,0,0.32851496
16050,16050,speaker244_0000,speaker206_0007,0,31,0,0.00095671526
16051,16051,speaker250_0000,speaker250_0000,0,22,0,0.00010671586
16052,16052,speaker206_0002,speaker206_0002,1,0,1,0.92158645
16053,16053,speaker325_0012,speaker325_0012,0,3,0,8.4724576e-05
16054,16054,speaker277_0004,speaker277_0004,1,19,1,0.7083386
16055,16055,speaker120_0000,speaker120_0000,0,47,0,0.00012226765
16056,16056,speaker099_0007,speaker099_0007,1,109,1,0.99949336
16057,16057,speaker115_0001,speaker115_0001,1,34,0,0.0012141003
16058,16058,speaker178_0002,speaker178_0002,1,43,1,0.9835179
16059,16059,speaker243_0000,speaker243_0000,1,48,1,0.73325276
16060,16060,speaker250_0002,speaker250_0002,1,69,1,0.71618253
16061,16061,speaker312_0008,speaker312_0008,1,227,1,0.99883443
16062,16062,speaker131_0000,speaker131_0000,1,24,0,0.00055069145
16063,16063,speaker030_0006,speaker030_0006,1,24,1,0.6719083
16064,16064,speaker260_0018,speaker260_0021,0,34,0,0.00010278969
16065,16065,speaker140_0000,speaker244_0000,0,7,0,7.9472884e-05
16066,16066,speaker219_0008,speaker219_0008,1,0,1,0.99719745
16067,16067,speaker037_0028,speaker108_0000,0,13,0,0.000113571696
16068,16068,speaker131_0001,speaker131_0001,1,16,1,0.9677037
16069,16069,speaker125_0000,speaker125_0000,0,0,0,0.00017408615
16070,16070,speaker021_0004,speaker021_0004,0,116,0,0.00010068456
16071,16071,speaker248_0002,speaker248_0002,1,10,0,0.3977678
16072,16072,speaker044_0018,speaker044_0010,0,10,0,7.04231e-05
16073,16073,speaker058_0001,speaker058_0001,1,168,1,0.8342661
16074,16074,speaker176_0000,speaker176_0000,1,0,1,0.5628833
16075,16075,speaker332_0002,speaker332_0002,1,115,0,0.16810888
16076,16076,speaker107_0000,speaker107_0003,0,63,0,0.00016451138
16077,16077,speaker035_0010,speaker035_0010,1,29,1,0.99272245
16078,16078,speaker229_0000,speaker229_0001,0,43,0,0.0001598193
16079,16079,speaker082_0000,speaker082_0000,1,45,1,0.9631915
16080,16080,speaker170_0003,speaker167_0000,0,19,0,0.00010238744
16081,16081,speaker211_0001,speaker211_0001,0,145,0,0.00048009312
16082,16082,speaker327_0003,speaker327_0003,1,60,1,0.6140568
16083,16083,speaker252_0020,speaker252_0020,1,25,0,0.010109579
16084,16084,speaker194_0002,speaker194_0002,1,102,1,0.9833598
16085,16085,speaker129_0001,speaker129_0001,0,21,0,0.009606542
16086,16086,speaker294_0001,speaker294_0001,1,3,1,0.99865794
16087,16087,speaker125_0000,speaker125_0000,0,1,0,0.00015812021
16088,16088,speaker233_0008,speaker233_0008,1,47,1,0.9576036
16089,16089,speaker206_0006,speaker206_0006,1,45,0,0.0116959615
16090,16090,speaker320_0001,speaker320_0001,1,26,0,0.28290796
16091,16091,speaker172_0005,speaker172_0006,0,67,0,0.00022221536
16092,16092,speaker225_0000,speaker225_0000,1,4,1,0.99915177
16093,16093,speaker209_0002,speaker209_0002,1,24,1,0.99366575
16094,16094,speaker060_0002,speaker060_0002,1,31,1,0.8528738
16095,16095,speaker312_0004,speaker269_0000,0,35,0,0.00012196559
16096,16096,speaker275_0004,speaker275_0004,1,33,1,0.6541676
16097,16097,speaker327_0002,speaker327_0002,0,37,0,8.2735285e-05
16098,16098,speaker161_0008,speaker161_0008,1,56,1,0.9687201
16099,16099,speaker320_0006,speaker078_0001,0,175,0,0.00020772444
16100,16100,speaker186_0011,speaker186_0011,1,24,1,0.95541304
16101,16101,speaker063_0003,speaker063_0003,1,80,0,0.19713582
16102,16102,speaker036_0017,speaker036_0005,0,57,0,8.6920256e-05
16103,16103,speaker058_0013,speaker058_0013,1,10,1,0.95672774
16104,16104,speaker327_0009,speaker327_0007,0,4,0,0.0001372179
16105,16105,speaker304_0009,speaker304_0009,1,17,1,0.95800525
16106,16106,speaker186_0014,speaker209_0000,0,45,0,7.2709205e-05
16107,16107,speaker301_0002,speaker301_0003,0,19,0,0.00012153704
16108,16108,speaker053_0003,speaker053_0003,0,18,0,7.575915e-05
16109,16109,speaker153_0004,speaker153_0004,1,38,0,0.001307971
16110,16110,speaker140_0002,speaker140_0002,1,45,0,0.0026572156
16111,16111,speaker179_0009,speaker179_0009,1,25,1,0.97732145
16112,16112,speaker008_0006,speaker331_0000,0,158,0,0.00023732967
16113,16113,speaker334_0002,speaker334_0004,0,81,0,0.00013154485
16114,16114,speaker266_0000,speaker266_0000,1,36,1,0.99848765
16115,16115,speaker243_0004,speaker243_0004,1,26,1,0.8666664
16116,16116,speaker284_0002,speaker284_0002,1,50,0,0.0035984658
16117,16117,speaker260_0020,speaker260_0020,0,74,0,0.000112580856
16118,16118,speaker325_0007,speaker323_0005,0,235,0,0.020782301
16119,16119,speaker202_0017,speaker202_0025,0,136,0,0.00010159543
16120,16120,speaker251_0009,speaker248_0006,0,21,0,0.00018972407
16121,16121,speaker284_0003,speaker284_0003,1,117,1,0.6044374
16122,16122,speaker035_0035,speaker035_0035,1,27,1,0.99785507
16123,16123,speaker132_0010,speaker132_0011,0,115,0,0.00024547518
16124,16124,speaker239_0003,speaker239_0003,1,5,1,0.998087
16125,16125,speaker160_0000,speaker160_0001,0,32,0,0.00035672516
16126,16126,speaker038_0028,speaker038_0028,1,5,1,0.9917901
16127,16127,speaker041_0012,speaker015_0031,0,11,0,7.538251e-05
16128,16128,speaker179_0002,speaker179_0002,0,16,0,7.9844525e-05
16129,16129,speaker239_0005,speaker239_0005,0,23,0,0.00034470274
16130,16130,speaker179_0011,speaker179_0011,1,26,1,0.9669705
16131,16131,speaker229_0000,speaker229_0000,1,24,0,0.23858821
16132,16132,speaker288_0012,speaker288_0012,1,43,1,0.99647015
16133,16133,speaker219_0022,speaker219_0022,0,41,0,0.00010392596
16134,16134,speaker320_0006,speaker117_0001,0,121,0,0.00014720701
16135,16135,speaker037_0017,speaker037_0017,1,215,1,0.99880034
16136,16136,speaker233_0014,speaker161_0007,0,83,0,0.007030168
16137,16137,speaker329_0002,speaker329_0002,1,76,1,0.9985752
16138,16138,speaker315_0014,speaker315_0026,0,56,0,9.252122e-05
16139,16139,speaker231_0001,speaker231_0001,1,61,0,0.0018335966
16140,16140,speaker060_0004,speaker060_0004,0,19,0,0.0019579902
16141,16141,speaker209_0002,speaker101_0003,0,0,0,9.232633e-05
16142,16142,speaker087_0001,speaker087_0001,1,90,1,0.60328126
16143,16143,speaker277_0010,speaker157_0002,0,7,0,0.0013542437
16144,16144,speaker312_0012,speaker312_0012,0,28,0,0.00021363884
16145,16145,speaker317_0003,speaker317_0004,0,68,0,9.178934e-05
16146,16146,speaker167_0000,speaker167_0001,0,15,0,0.00017160301
16147,16147,speaker142_0006,speaker142_0006,1,27,0,0.23869838
16148,16148,speaker175_0001,speaker175_0001,1,64,1,0.8986361
16149,16149,speaker211_0002,speaker211_0000,0,71,0,0.00010319841
16150,16150,speaker195_0004,speaker195_0004,1,61,0,0.3023889
16151,16151,speaker075_0005,speaker104_0003,0,53,0,8.7237684e-05
16152,16152,speaker179_0011,speaker179_0012,0,70,0,0.0018422455
16153,16153,speaker186_0008,speaker186_0008,1,32,1,0.98838866
16154,16154,speaker248_0021,speaker248_0021,1,111,1,0.99644756
16155,16155,speaker248_0016,speaker248_0016,1,23,1,0.99245
16156,16156,speaker179_0002,speaker179_0009,0,15,0,8.0733196e-05
16157,16157,speaker307_0002,speaker307_0001,0,24,0,0.00010755722
16158,16158,speaker058_0015,speaker058_0015,0,38,0,0.00012804959
16159,16159,speaker265_0001,speaker265_0001,1,157,0,0.0018200792
16160,16160,speaker202_0009,speaker202_0009,1,2,1,0.99717754
16161,16161,speaker225_0002,speaker225_0002,1,20,1,0.99896574
16162,16162,speaker156_0000,speaker304_0001,0,15,0,0.00010198146
16163,16163,speaker008_0001,speaker008_0001,1,154,1,0.95248955
16164,16164,speaker312_0009,speaker312_0009,1,154,0,0.039822802
16165,16165,speaker279_0001,speaker279_0001,0,38,0,0.00024378586
16166,16166,speaker315_0020,speaker315_0020,0,63,0,7.849641e-05
16167,16167,speaker239_0001,speaker239_0001,1,22,1,0.9980737
16168,16168,speaker279_0003,speaker279_0003,1,22,1,0.9976959
16169,16169,speaker140_0001,speaker140_0000,0,110,0,0.0002071141
16170,16170,speaker021_0005,speaker021_0005,0,42,0,0.00021166254
16171,16171,speaker275_0008,speaker275_0023,0,0,0,0.0010652648
16172,16172,speaker219_0020,speaker219_0002,0,37,0,0.00013414636
16173,16173,speaker284_0001,speaker284_0001,1,30,1,0.9712625
16174,16174,speaker284_0001,speaker142_0001,0,6,0,0.00011047011
16175,16175,speaker186_0010,speaker186_0010,0,19,0,7.25116e-05
16176,16176,speaker183_0001,speaker183_0001,1,58,1,0.99654144
16177,16177,speaker181_0000,speaker181_0000,1,30,0,0.004228477
16178,16178,speaker277_0003,speaker277_0003,1,111,1,0.99871075
16179,16179,speaker209_0004,speaker209_0004,1,109,0,0.12737499
16180,16180,speaker222_0006,speaker222_0010,0,7,0,8.429851e-05
16181,16181,speaker132_0012,speaker132_0000,0,55,0,0.00012725225
16182,16182,speaker220_0011,speaker220_0011,0,72,0,8.0155674e-05
16183,16183,speaker137_0002,speaker137_0002,0,64,0,0.00010062452
16184,16184,speaker133_0001,speaker162_0004,0,33,0,0.000314834
16185,16185,speaker172_0005,speaker276_0007,0,113,0,0.0001940078
16186,16186,speaker030_0017,speaker030_0017,1,21,0,0.4346868
16187,16187,speaker226_0010,speaker226_0003,0,21,0,0.0075859064
16188,16188,speaker294_0001,speaker294_0001,1,122,1,0.999459
16189,16189,speaker331_0000,speaker331_0000,1,50,1,0.9172639
16190,16190,speaker248_0017,speaker248_0017,1,37,0,0.4785571
16191,16191,speaker279_0002,speaker279_0002,0,24,0,7.049997e-05
16192,16192,speaker194_0000,speaker194_0000,0,20,0,0.00010962854
16193,16193,speaker324_0000,speaker324_0000,1,84,1,0.99750715
16194,16194,speaker015_0008,speaker161_0006,0,73,0,0.00010777084
16195,16195,speaker325_0010,speaker325_0010,1,135,1,0.90415734
16196,16196,speaker117_0002,speaker117_0002,0,33,0,0.0026945393
16197,16197,speaker320_0002,speaker320_0002,1,172,1,0.99285007
16198,16198,speaker158_0007,speaker158_0007,1,41,0,0.00039889498
16199,16199,speaker130_0002,speaker276_0005,0,140,0,0.00018278397
16200,16200,speaker008_0032,speaker008_0032,1,36,0,0.33324
16201,16201,speaker053_0002,speaker053_0002,0,63,0,7.690727e-05
16202,16202,speaker312_0003,speaker312_0003,0,8,0,9.706215e-05
16203,16203,speaker322_0002,speaker322_0000,0,24,0,0.000151465
16204,16204,speaker054_0006,speaker226_0008,0,4,0,7.9334044e-05
16205,16205,speaker078_0001,speaker078_0001,0,23,0,0.0051391753
16206,16206,speaker329_0004,speaker329_0004,1,130,1,0.6246187
16207,16207,speaker195_0001,speaker195_0002,0,25,0,0.0011714161
16208,16208,speaker133_0000,speaker133_0000,1,1,1,0.99342054
16209,16209,speaker154_0005,speaker120_0001,0,99,0,0.00015097763
16210,16210,speaker219_0011,speaker078_0001,0,63,0,0.00025206915
16211,16211,speaker219_0006,speaker219_0006,0,10,0,0.0006085346
16212,16212,speaker129_0000,speaker129_0000,1,4,0,0.3978964
16213,16213,speaker123_0002,speaker123_0002,1,12,1,0.9568672
16214,16214,speaker131_0001,speaker131_0000,0,15,0,0.00017378994
16215,16215,speaker182_0000,speaker182_0000,0,9,0,9.2166156e-05
16216,16216,speaker271_0002,speaker271_0002,1,70,1,0.7120138
16217,16217,speaker220_0015,speaker220_0015,0,80,0,0.00013119924
16218,16218,speaker131_0000,speaker131_0000,1,51,0,0.015583699
16219,16219,speaker099_0003,speaker099_0003,1,5,1,0.99394125
16220,16220,speaker160_0000,speaker160_0000,0,14,0,0.00041977337
16221,16221,speaker213_0001,speaker213_0001,1,19,1,0.96956706
16222,16222,speaker213_0001,speaker213_0001,1,15,1,0.83204067
16223,16223,speaker241_0004,speaker128_0000,0,9,0,0.00047303564
16224,16224,speaker037_0033,speaker037_0021,0,52,1,0.6645918
16225,16225,speaker157_0001,speaker157_0005,0,6,0,8.6346845e-05
16226,16226,speaker320_0007,speaker320_0007,0,138,0,0.06566186
16227,16227,speaker137_0002,speaker120_0000,0,64,0,0.0007902401
16228,16228,speaker284_0000,speaker284_0000,1,28,0,0.027030706
16229,16229,speaker195_0002,speaker195_0002,1,29,0,0.017622601
16230,16230,speaker277_0010,speaker277_0010,1,0,1,0.99925375
16231,16231,speaker154_0000,speaker154_0000,1,30,1,0.9971431
16232,16232,speaker182_0001,speaker182_0000,0,72,0,7.820829e-05
16233,16233,speaker206_0005,speaker206_0005,1,55,1,0.9635785
16234,16234,speaker221_0006,speaker221_0006,1,0,1,0.9984538
16235,16235,speaker172_0002,speaker172_0002,0,15,0,7.604486e-05
16236,16236,speaker162_0004,speaker162_0004,1,43,0,0.00037847518
16237,16237,speaker220_0001,speaker220_0001,1,53,0,0.03253156
16238,16238,speaker153_0005,speaker153_0009,0,4,0,8.0392696e-05
16239,16239,speaker195_0003,speaker195_0003,1,7,1,0.99552715
16240,16240,speaker186_0010,speaker186_0010,1,4,1,0.9986218
16241,16241,speaker038_0014,speaker038_0014,1,29,1,0.99969375
16242,16242,speaker301_0001,speaker301_0001,0,16,0,0.0003296242
16243,16243,speaker181_0000,speaker255_0002,0,13,0,0.00014074193
16244,16244,speaker162_0001,speaker162_0001,1,1,1,0.984878
16245,16245,speaker231_0001,speaker231_0001,1,64,0,0.00041178096
16246,16246,speaker294_0001,speaker132_0012,0,105,0,8.59829e-05
16247,16247,speaker326_0001,speaker326_0001,1,134,1,0.9980157
16248,16248,speaker043_0014,speaker043_0014,1,19,0,0.0039772945
16249,16249,speaker096_0001,speaker096_0001,1,65,1,0.9837726
16250,16250,speaker329_0001,speaker123_0002,0,20,0,8.812949e-05
16251,16251,speaker054_0007,speaker054_0007,1,71,1,0.99874777
16252,16252,speaker083_0000,speaker083_0000,1,43,0,0.0025524364
16253,16253,speaker202_0008,speaker202_0012,0,29,0,0.00010788185
16254,16254,speaker153_0012,speaker153_0012,1,2,1,0.9987696
16255,16255,speaker158_0000,speaker158_0003,0,33,0,0.00041547447
16256,16256,speaker183_0000,speaker183_0000,1,99,1,0.99157643
16257,16257,speaker243_0002,speaker243_0002,1,160,1,0.9883125
16258,16258,speaker192_0025,speaker192_0025,1,182,1,0.9985327
16259,16259,speaker327_0004,speaker091_0014,0,136,0,0.000111802365
16260,16260,speaker307_0004,speaker307_0004,0,15,0,9.471182e-05
16261,16261,speaker038_0031,speaker038_0048,0,26,0,0.27258202
16262,16262,speaker192_0006,speaker192_0006,1,5,1,0.9992881
16263,16263,speaker277_0001,speaker277_0001,1,71,1,0.9882768
16264,16264,speaker153_0007,speaker153_0007,1,12,1,0.7370641
16265,16265,speaker034_0006,speaker034_0006,1,13,1,0.9994266
16266,16266,speaker170_0000,speaker170_0000,1,15,1,0.9985255
16267,16267,speaker334_0001,speaker334_0001,0,16,0,0.00014643278
16268,16268,speaker038_0049,speaker038_0049,0,127,0,9.106586e-05
16269,16269,speaker115_0001,speaker115_0001,1,30,0,0.24864967
16270,16270,speaker277_0005,speaker277_0000,0,181,0,0.00048718712
16271,16271,speaker008_0016,speaker008_0016,0,26,0,0.00027225105
16272,16272,speaker289_0002,speaker289_0002,0,38,0,7.271082e-05
16273,16273,speaker294_0000,speaker294_0000,0,47,0,0.0022199966
16274,16274,speaker043_0012,speaker043_0005,0,28,0,9.295215e-05
16275,16275,speaker104_0004,speaker104_0004,1,28,1,0.9964729
16276,16276,speaker241_0003,speaker241_0003,0,34,0,8.639132e-05
16277,16277,speaker213_0000,speaker213_0000,1,4,1,0.9627011
16278,16278,speaker142_0004,speaker284_0002,0,76,0,8.890338e-05
16279,16279,speaker175_0003,speaker175_0003,1,32,1,0.96837264
16280,16280,speaker269_0000,speaker157_0000,0,60,0,0.00021192392
16281,16281,speaker131_0001,speaker131_0001,0,15,0,0.00011000715
16282,16282,speaker122_0000,speaker122_0000,0,80,0,0.00011601733
16283,16283,speaker243_0004,speaker243_0004,1,9,1,0.97715515
16284,16284,speaker241_0002,speaker241_0002,1,29,1,0.9904544
16285,16285,speaker281_0009,speaker281_0009,1,20,1,0.99961185
16286,16286,speaker312_0008,speaker312_0008,0,209,0,0.00011897124
16287,16287,speaker195_0004,speaker195_0004,0,37,0,0.00012005299
16288,16288,speaker215_0005,speaker215_0005,0,16,0,0.00014478278
16289,16289,speaker315_0022,speaker315_0022,1,68,1,0.6664107
16290,16290,speaker085_0000,speaker085_0000,1,38,1,0.5722922
16291,16291,speaker325_0008,speaker325_0003,0,11,0,0.00023135384
16292,16292,speaker099_0001,speaker099_0001,1,139,0,0.43768626
16293,16293,speaker252_0025,speaker252_0025,0,64,0,0.00034388734
16294,16294,speaker070_0032,speaker070_0016,0,62,0,0.00012510133
16295,16295,speaker158_0003,speaker158_0003,0,7,0,0.00012556746
16296,16296,speaker180_0000,speaker180_0000,1,5,1,0.99953085
16297,16297,speaker063_0006,speaker063_0006,1,42,0,0.0037113158
16298,16298,speaker142_0003,speaker162_0001,0,163,0,7.446762e-05
16299,16299,speaker132_0007,speaker132_0007,1,76,1,0.99527645
16300,16300,speaker021_0007,speaker021_0007,1,24,1,0.9655307
16301,16301,speaker252_0000,speaker252_0000,1,56,1,0.9970792
16302,16302,speaker099_0004,speaker099_0004,1,15,1,0.839397
16303,16303,speaker331_0001,speaker331_0001,1,22,1,0.9611894
16304,16304,speaker063_0024,speaker063_0024,1,12,0,0.0002914386
16305,16305,speaker053_0000,speaker053_0000,1,40,1,0.85054755
16306,16306,speaker099_0002,speaker099_0002,0,60,0,0.00014594752
16307,16307,speaker327_0004,speaker327_0004,0,85,0,0.0026671647
16308,16308,speaker260_0004,speaker063_0004,0,63,1,0.55304664
16309,16309,speaker202_0013,speaker202_0013,0,101,0,0.00014719255
16310,16310,speaker190_0003,speaker190_0003,0,28,0,0.0004856491
16311,16311,speaker123_0000,speaker123_0001,0,26,0,0.31124526
16312,16312,speaker175_0002,speaker175_0002,0,31,0,7.74585e-05
16313,16313,speaker281_0029,speaker281_0011,0,72,0,0.00012883391
16314,16314,speaker333_0001,speaker333_0001,1,29,0,0.032450236
16315,16315,speaker030_0007,speaker030_0022,0,49,0,0.00012035663
16316,16316,speaker154_0001,speaker154_0001,1,4,1,0.99944896
16317,16317,speaker213_0001,speaker213_0001,0,16,0,0.00018079925
16318,16318,speaker239_0002,speaker239_0002,0,13,0,8.764565e-05
16319,16319,speaker239_0003,speaker239_0003,1,20,1,0.9970123
16320,16320,speaker219_0019,speaker219_0019,1,8,1,0.9994987
16321,16321,speaker120_0001,speaker035_0023,0,40,0,0.00021983271
16322,16322,speaker070_0018,speaker070_0018,1,22,0,0.0008143118
16323,16323,speaker275_0013,speaker275_0013,0,90,0,9.708075e-05
16324,16324,speaker209_0001,speaker209_0001,1,50,1,0.9905385
16325,16325,speaker265_0001,speaker265_0002,0,166,0,0.00014308377
16326,16326,speaker332_0001,speaker332_0003,0,58,0,0.00042583904
16327,16327,speaker265_0000,speaker265_0000,1,19,0,0.011431069
16328,16328,speaker324_0004,speaker324_0004,1,95,1,0.99230397
16329,16329,speaker172_0001,speaker172_0001,1,83,1,0.7538052
16330,16330,speaker304_0008,speaker179_0005,0,5,0,0.000105238134
16331,16331,speaker255_0001,speaker255_0001,1,9,1,0.9285972
16332,16332,speaker251_0004,speaker251_0004,1,134,0,0.0701908
16333,16333,speaker259_0003,speaker259_0001,0,0,0,0.0017366245
16334,16334,speaker178_0001,speaker334_0004,0,13,0,0.00016625016
16335,16335,speaker275_0009,speaker275_0009,1,145,1,0.8255757
16336,16336,speaker239_0002,speaker239_0002,1,81,1,0.9927701
16337,16337,speaker229_0001,speaker229_0001,1,59,1,0.99892986
16338,16338,speaker320_0003,speaker320_0003,1,18,0,0.0018730169
16339,16339,speaker279_0003,speaker279_0003,1,8,1,0.99962026
16340,16340,speaker140_0002,speaker140_0002,1,65,0,0.15273015
16341,16341,speaker320_0004,speaker320_0004,1,36,1,0.8311155
16342,16342,speaker173_0004,speaker037_0038,0,16,0,9.149257e-05
16343,16343,speaker037_0000,speaker037_0000,0,13,1,0.85352445
16344,16344,speaker101_0003,speaker101_0003,1,34,0,0.0010438072
16345,16345,speaker265_0001,speaker265_0001,1,36,0,0.00017050988
16346,16346,speaker153_0001,speaker153_0001,1,92,0,0.0028155926
16347,16347,speaker243_0006,speaker243_0006,0,75,0,8.0420614e-05
16348,16348,speaker281_0005,speaker129_0001,0,43,0,0.047441214
16349,16349,speaker172_0000,speaker172_0004,0,12,0,0.00022101532
16350,16350,speaker281_0013,speaker281_0013,1,87,1,0.99416363
16351,16351,speaker171_0000,speaker171_0003,0,7,0,8.0704056e-05
16352,16352,speaker237_0003,speaker237_0003,1,26,0,0.00058834616
16353,16353,speaker334_0004,speaker334_0004,1,71,1,0.99160093
16354,16354,speaker182_0000,speaker132_0015,0,25,0,0.00013286037
16355,16355,speaker101_0000,speaker101_0000,0,45,0,0.00010918996
16356,16356,speaker107_0000,speaker107_0003,0,87,0,0.00014057267
16357,16357,speaker087_0001,speaker087_0001,1,24,0,0.24325366
16358,16358,speaker038_0027,speaker038_0000,0,10,0,8.514959e-05
16359,16359,speaker151_0002,speaker151_0000,0,34,0,0.00021852175
16360,16360,speaker322_0002,speaker322_0001,0,106,0,9.566728e-05
16361,16361,speaker200_0001,speaker200_0001,1,8,1,0.9803918
16362,16362,speaker063_0018,speaker063_0018,1,175,0,0.0004234707
16363,16363,speaker037_0005,speaker037_0005,1,62,1,0.7500268
16364,16364,speaker271_0023,speaker271_0023,0,11,0,0.00012547146
16365,16365,speaker322_0001,speaker322_0001,1,6,1,0.9908464
16366,16366,speaker301_0001,speaker301_0000,0,11,0,0.00010377543
16367,16367,speaker160_0000,speaker160_0000,1,51,1,0.99861646
16368,16368,speaker284_0003,speaker284_0003,1,119,0,0.050690707
16369,16369,speaker172_0002,speaker172_0000,0,53,0,8.3164625e-05
16370,16370,speaker269_0000,speaker269_0000,0,45,0,0.00013018385
16371,16371,speaker332_0004,speaker332_0001,0,146,0,8.796817e-05
16372,16372,speaker307_0002,speaker121_0018,0,33,0,9.915685e-05
16373,16373,speaker041_0018,speaker041_0032,0,23,0,0.01596489
16374,16374,speaker054_0021,speaker054_0021,1,8,1,0.9991847
16375,16375,speaker015_0027,speaker015_0027,0,6,0,8.821388e-05
16376,16376,speaker034_0019,speaker034_0019,1,22,0,0.00079514115
16377,16377,speaker060_0000,speaker060_0000,1,136,1,0.5363441
16378,16378,speaker304_0016,speaker304_0016,1,53,1,0.70203996
16379,16379,speaker123_0002,speaker271_0014,0,35,0,0.00064258446
16380,16380,speaker160_0000,speaker160_0000,1,0,1,0.56486386
16381,16381,speaker265_0002,speaker265_0002,1,45,0,0.011353859
